지역,매장명,주소,위도,경도
서울,사가정역점,서울특별시 중랑구 면목로 316(면목동),37.5800733,127.0883325
경기,민락코스트코점,경기도 의정부시 용민로 493(민락동),37.74998644,127.1185993
인천,완정역점,인천광역시 서구 청마로19번길 21(당하동),37.59246003,126.672749
경북,영주가흥점,경상북도 영주시 대학로240번길 6-16(가흥동),36.81553179,128.6052157
경기,시흥신천역점,경기도 시흥시 신천로83번길 2(신천동),37.43794207,126.7858242
제주,제주봉개점,제주특별자치도 제주시 번영로 475(봉개동),33.49160295,126.5929399
서울,연희점,서울특별시 서대문구 연희로 98 1-2층(연희동),,
경남,율하메이져점,"경상남도 김해시 율하로 478, 103호(장유동)",35.16719316,128.8269177
경기,광명로데오점,"경기도 광명시 신기로17번길 11, 102호(일직동)",37.42124239,126.8834882
서울,여의도역점,서울특별시 영등포구 여의나루로 42(여의도동),37.52147023,126.9249711
경기,안산중앙점,경기도 안산시 단원구 예술대학로 20(고잔동),37.31875889,126.837251
서울,봉일시장점,서울특별시 관악구 은천로 37(봉천동),37.48634975,126.9395715
서울,숙대입구역점,서울특별시 용산구 한강대로 277-2(갈월동),37.5430613,126.9722197
경기,용인마북점,경기도 용인시 기흥구 마북로154번길 3(마북동),37.30374451,127.1240015
경기,동탄레이크꼬모점,"경기도 화성시 동탄대로 181, 155-156호(송동, 동탄린스트라우스더레이크)",37.17207623,127.104078
경기,고양향동점,"경기도 고양시 덕양구 향기로 56, B02호(향동동)",37.59498208,126.8921169
경기,화성상리점,경기도 화성시 봉담읍 삼천병마로 1276(상리),37.21967464,126.948806
서울,신창시장점,서울특별시 도봉구 덕릉로 238(창동),37.63897471,127.0386531
인천,부평중점,인천광역시 부평구 장제로 171(부평동),37.50086549,126.7303857
경기,별내북부점,경기도 남양주시 덕송2로10번길 30(별내동),37.66662161,127.1167821
대구,대구팔달시장역점,대구광역시 북구 팔달로 167(노원동3가),35.88898666,128.5684446
서울,개포동역점,서울특별시 강남구 개포로82길 13-9101-102호(개포동),,
강원,원주기업도시점,"강원도 원주시 지정면 신지정로 316-2, 115호",37.38202526,127.8729252
경북,포항이동점,경상북도 포항시 남구 포스코대로 141(이동),36.02601724,129.3414132
서울,가재울뉴타운점,"서울특별시 서대문구 가재울미래로 2(남가좌동, DMC파크뷰자이)",37.5743679,126.9178554
서울,장안점,서울특별시 동대문구 장한로 116(장안동),37.57073273,127.0710615
경기,오산궐동점,"경기도 오산시 대호로 97(궐동, 골드뷰아파트)",37.15899288,127.053942
서울,경희대점,서울특별시 동대문구 경희대로 18(회기동),37.59298583,127.052854
인천,부평북부역점,인천광역시 부평구 경원대로 1366(부평동),37.49098775,126.720636
경기,석수역점,경기도 안양시 만안구 경수대로 1430(석수동),37.43392695,126.9037645
전남,나주빛가람그린로점,전라남도 나주시 그린로 196(빛가람동),35.00919657,126.7877678
경남,김해메가마트점,"경상남도 김해시 김해대로2492번길 20, 2F(삼정동)",35.22645808,128.9009487
경기,호계지식산업센터점,"경기도 안양시 동안구 엘에스로 122, 128호(호계동)",37.37288053,126.9488579
인천,간석북부역점,"인천광역시 남동구 방축로 503, 106-107호(간석동)",37.46598562,126.6936232
경기,서현역점,경기도 성남시 분당구 황새울로360번길 26104호(서현동),,
경기,시흥함송점,"경기도 시흥시 함송로 21, 106-107호(정왕동)",37.36376456,126.7307159
서울,양천신월점,서울특별시 양천구 지양로 77(신월동),37.52232125,126.8332013
경기,부천여월점,"경기도 부천시 삼작로306번길 7(여월동, 엘지타운)",37.51999879,126.7958817
서울,현대시장점,서울특별시 관악구 은천로 113(봉천동),37.48694759,126.9479282
경기,서정리역점,경기도 평택시 정암로 3(서정동),37.05723519,127.0540644
서울,상도해링턴플레이스점,"서울특별시 동작구 상도로 207, B208, 213호(상도동, 상도효성해링턴플레이스)",37.50557126,126.9418563
경기,풍산모당공원점,"경기도 고양시 일산동구 중산로 67, 102호(중산동)",37.67810815,126.7819525
경기,금곡중앙점,"경기도 남양주시 금곡로 72, 107호(금곡동)",37.63447232,127.2111106
충북,진천터미널점,충청북도 진천군 진천읍 포석길 1(읍내리),36.85908324,127.438837
인천,영종구읍뱃터점,"인천광역시 중구 은하수로 10, 105-106호(중산동)",37.49207485,126.5812573
충북,청주분평점,충청북도 청주시 서원구 1순환로1107번길 21(분평동),36.60744761,127.4893046
충북,청주산남점,충청북도 청주시 서원구 산남로 56(산남동),36.61143251,127.4678514
경기,녹양역점,경기도 의정부시 체육로 306-24(녹양동),37.76012374,127.0413649
경기,부천성곡사거리점,경기도 부천시 삼작로 385(원종동),37.51999227,126.8045394
경기,수내로데오점,"경기도 성남시 분당구 백현로101번길 17, 111호(수내동)",37.37748016,127.1125099
서울,노원로데오점,서울특별시 노원구 상계로3길 16(상계동),37.65698065,127.0624847
경기,안산일동점,경기도 안산시 상록구 안산대학로 101(일동),37.30953324,126.8689247
서울,구로매봉초점,서울특별시 구로구 고척로21나길 14(개봉동),37.50292499,126.8449003
광주,광주동림점,광주광역시 북구 북문대로 241(동림동),35.18674778,126.8656153
울산,울산온산점,울산광역시 울주군 온산읍 덕남로 45(덕신리),35.43138997,129.3094168
부산,거제홈타운점,부산광역시 연제구 아시아드대로 92(거제동),35.19277283,129.0674289
부산,부산아시아드선수촌점,"부산광역시 해운대구 선수촌로 80, 102호(반여동)",35.20083064,129.1193586
부산,부산서면3호점,부산광역시 부산진구 새싹로 5(부전동),35.15846285,129.0582918
전남,광양마동점,전라남도 광양시 사동로 187-1(마동),34.95487623,127.6907888
경남,거제상동점,"경상남도 거제시 상동5길 117-40, 107호(상동동)",34.86044032,128.6332697
서울,청량리역점,서울특별시 동대문구 왕산로 225(청량리동),37.5821227,127.0472091
인천,송도트리플스트리트점,인천광역시 연수구 송도과학로16번길 33-1A동 102호(송도동),,
경기,옥정제이드웰점,경기도 양주시 옥정동로4길 3(옥정동),37.81487514,127.0992793
충북,청주가경점,충청북도 청주시 흥덕구 가경로 9-8(가경동),36.61680675,127.4432246
경기,가능역점,경기도 의정부시 평화로 632(의정부동),37.74830495,127.0455022
서울,가락시장역점,서울특별시 송파구 중대로9길 21(가락동),37.49500212,127.1189523
경기,상록수역점,경기도 안산시 상록구 용신로 393(본오동),37.30188612,126.8659154
경기,일산대화마을점,경기도 고양시 일산서구 대화로 136(대화동),37.67062483,126.7352939
광주,광주신가점,광주광역시 광산구 신창로 1(신가동),35.18538757,126.836794
경남,주촌센텀위브점,경상남도 김해시 주촌면 천곡로 18 401동 110호(천곡리),,
경기,파주법원사거리점,경기도 파주시 법원읍 술이홀로 876(대능리),37.84905314,126.8728927
경기,안산라프리모점,경기도 안산시 단원구 선부광장1로 173(선부동),37.33272616,126.8067185
경기,시흥장곡점,경기도 시흥시 진말로9번길 12(장곡동),37.3783754,126.7843009
전남,목포평화광장점,전라남도 목포시 원형로 48(상동),34.79916042,126.4312334
경기,안산선부점,"경기도 안산시 단원구 선부광장북로 36상가동 125호(선부동, 벽산블루밍아파트)",,
충북,청주지웰시티점,"충청북도 청주시 흥덕구 대농로 39, A동 106호(복대동)",36.64233742,127.4269132
경기,수지신정마을점,경기도 용인시 수지구 정평로 34-2(풍덕천동),37.31920656,127.0883044
경기,정발산점,경기도 고양시 일산동구 일산로 451(정발산동),37.67354555,126.7766267
광주,광주동천빛고을점,광주광역시 서구 동천로10번길 35-4(동천동),35.16990083,126.8621069
경남,창원아티움시티점,"경상남도 창원시 의창구 창원대로397번길 111층 131호(팔용동, 힐스테이트 아티움시티)",,
충북,청주오창2산업단지점,충청북도 청주시 청원구 오창읍 주성1길 15(주성리),36.73235342,127.4510589
서울,중랑구청점,서울특별시 중랑구 신내로 82(신내동),37.60668286,127.0955635
경기,판교원마을점,"경기도 성남시 분당구 운중로 242, 107호(판교동)",37.38921224,127.0897064
경북,구미봉곡점,경상북도 구미시 봉곡남로20길 4(봉곡동),36.15019215,128.3147348
인천,부평오거리점,인천광역시 부평구 경원대로 1430(부평동),37.49085862,126.7279279
경기,수원율전점,경기도 수원시 장안구 서부로2105번길 16-4(율전동),37.29694027,126.9694832
경북,안동문화의거리점,경상북도 안동시 문화광장길 49(삼산동),36.5653895,128.7309855
강원,춘천팔호광장점,강원도 춘천시 효자로 154(효자동),37.87622814,127.7358587
부산,사직역점,부산광역시 동래구 아시아드대로 145(사직동),35.19731655,129.0652854
인천,인천용현시장점,인천광역시 미추홀구 독배로432번길 4(용현동),37.45809698,126.6495752
충남,천안나사렛대점,충청남도 천안시 서북구 월봉로 93(쌍용동),36.79898346,127.1179303
경기,안산시청점,"경기도 안산시 단원구 고잔로 51, 104호(고잔동)",37.31957211,126.8319937
서울,방학도깨비시장점,서울특별시 도봉구 도당로 81(방학동),37.66514108,127.0360209
경기,단대오거리역점,경기도 성남시 중원구 산성대로382번길 26-1(금광동),37.44541017,127.1604832
서울,이대서울병원점,서울특별시 강서구 강서로 349(내발산동),37.55688744,126.8373924
인천,인천연안부두점,인천광역시 중구 축항대로86번길 23(항동7가),37.4543583,126.6059697
인천,송도역점,인천광역시 연수구 비류대로 208(옥련동),37.4274179,126.6576829
전남,나주대호점,전라남도 나주시 대호길 83(대호동),35.04268072,126.7173011
경기,김포풍무역점,"경기도 김포시 유현로 242, 신유베라트 105호(풍무동)",37.61186585,126.731548
경기,중동센트럴푸르지오점,"경기도 부천시 소향로 181, 상가동 103호(중동, 센트럴파크 푸르지오)(중동)",37.50207012,126.7679276
경기,하남신장점,경기도 하남시 신장로 139(덕풍동),37.53854677,127.202769
제주,제주아라점,제주특별자치도 제주시 중앙로 564(아라일동),33.47331092,126.5453562
인천,인천오류왕길점,인천광역시 서구 봉화로 49(오류동),37.59769169,126.6371477
경북,경북봉화점,경상북도 봉화군 봉화읍 내성로 88(내성리),36.890182,128.7406665
경기,시흥정왕시장점,경기도 시흥시 정왕천로411번길 25(정왕동),37.34564003,126.749567
경기,수원황골마을점,경기도 수원시 영통구 영통로 523(영통동),37.2655295,127.0773641
부산,해운대미포점,부산광역시 해운대구 달맞이길50번길 26(중동),35.16044326,129.1707163
전남,목포석현점,전라남도 목포시 옥암로 179(석현동),34.81405546,126.4218615
경기,분당아름마을점,경기도 성남시 분당구 판교로 442우일프라자빌딩 1층 103호(이매동),,
서울,명일역점,서울특별시 강동구 양재대로 1641(명일동),37.55209081,127.143855
서울,행당역점,서울특별시 성동구 행당로 105(행당동),37.55799934,127.0306113
서울,압구정역점,서울특별시 강남구 압구정로28길 25동심빌딩 1층(신사동),,
경기,도농애시앙점,경기도 남양주시 도농로 24부영애시앙 사랑관 186호(다산동),,
경기,남양주묵현점,경기도 남양주시 화도읍 먹갓로28번길 7동명빌딩 1층(묵현리),,
서울,도림점,서울특별시 영등포구 도영로 33-2(도림동),,
경기,시흥장현지구점,"경기도 시흥시 장현서3길 10, 1층(장현동)",37.37308142,126.7968556
경기,망포역점,경기도 수원시 영통구 덕영대로 1547코원빌딩 1층(영통동),,
서울,봉천역점,서울특별시 관악구 남부순환로 1740명당빌딩 1층(봉천동),,
경기,안산초지푸르지오점,"경기도 안산시 단원구 화랑로 160푸르지오메트로단지아파트상가 131,132호(초지동)",,
경기,별내중앙점,경기도 남양주시 별내5로5번길 5지앤지프라자 1층 103호(별내동),,
경기,분당효자점,경기도 성남시 분당구 불정로 379분당서현프라자 1층(서현동),,
경기,오산시티자이점,경기도 오산시 부산중앙로 42오산시티자이2차상가 1층 108호(부산동),,
인천,인천관교한신점,인천광역시 미추홀구 인하로 348(주안동),37.44794026,126.6869043
세종,조치원침산점,세종특별자치시 조치원읍 행복길 25(침산리),36.60358878,127.2924428
경기,부천도당점,"경기도 부천시 삼작로 252정남프라자 111,112호(도당동)",,
광주,광주양동점,광주광역시 서구 천변좌로 260-1(양동),35.15287323,126.9042225
광주,광주운암중앙점,광주광역시 북구 대자실로 22(운암동),35.17904245,126.8740815
부산,금정구청점,부산광역시 금정구 부곡온천천로 190퀸즈더블유장전역 104동 106호(부곡동),,
경기,이마트분당점,경기도 성남시 분당구 불정로 134 이마트 3층(정자동),,
경기,양주성우점,경기도 양주시 부흥로 2148(삼숭동),37.80646768,127.0928469
서울,영등포구청역점,서울특별시 영등포구 당산로 130(당산동3가),37.52613414,126.8969583
경기,의정부신곡점,경기도 의정부시 발곡로 31(신곡동),37.73139418,127.0582556
경기,평택포승점,경기도 평택시 포승읍 여술로 22(도곡리),36.98800642,126.8452573
대구,대구율하지구점,대구광역시 동구 안심로22길 40-1(율하동),35.86342301,128.6953812
서울,신림난곡점,서울특별시 관악구 난우길 8(신림동),37.47379059,126.9189496
경기,평택지산점,경기도 평택시 지산로 83 한성빌딩 1층(독곡동),,
광주,광주일곡중앙점,광주광역시 북구 설죽로 545-1호반일신아파트상가 1층(일곡동),,
전남,광양읍점,전라남도 광양시 광양읍 대림오성로 42(덕례리),34.96773111,127.5672806
경기,수원고색점,경기도 수원시 권선구 매송고색로 703거성빌딩 1층(고색동),,
충북,청주용암점,충청북도 청주시 상당구 월평로184번길 150성동빌딩 1층(용암동),,
경기,진접롯데시네마점,"경기도 남양주시 진접읍 해밀예당1로 36래일스타 1층 101,102호(금곡리)",,
경기,양주삼숭점,경기도 양주시 삼숭로38번길 77센터프라자 1층 101호(삼숭동),,
인천,영종넙디점,인천광역시 중구 운서2로68번길 33(운서동),37.4841958,126.5078932
경기,능곡중앙점,경기도 고양시 덕양구 지도로35번길 3상복빌딩 1층(토당동),,
서울,개봉사거리점,서울특별시 구로구 경인로 324 성원빌딩 1층(개봉동),,
서울,해군회관사거리점,서울특별시 영등포구 여의대방로 189(신길동),37.50388635,126.9215411
광주,광주여대점,광주광역시 광산구 월곡산정로 17(산정동),35.16671151,126.8041019
전남,영광터미널점,전라남도 영광군 영광읍 신남로 180터미널상가 106호(신하리),,
부산,지사동점,부산광역시 강서구 과학산단로 349지사복합상가 1층(지사동),,
인천,인천남촌점,인천광역시 남동구 남촌동로 26(남촌동),37.43214502,126.7159565
경기,안성공도중앙점,경기도 안성시 공도읍 승두길 43-9 (만정리),36.99961397,127.1709761
경기,평택고덕삼성점,경기도 평택시 고덕면 고덕여염12길 84(여염리),37.04146845,127.0526696
인천,청라중점,인천광역시 서구 청라라임로122번길 2(청라동),37.53834537,126.6534602
경기,수원곡반정점,경기도 수원시 권선구 곡선로 43(곡반정동),37.23917062,127.0294278
서울,목동파라곤점,서울특별시 양천구 목동서로 155 목동파라곤 1층 110호(목동),,
경기,군포첨단산업단지점,"경기도 군포시 번영로 40MD센터프라자 1층 105,106호(부곡동)",,
서울,강북시장점,서울특별시 강북구 한천로 1059-1(수유동),37.64122785,127.0247409
광주,광주충장중앙점,광주광역시 동구 중앙로 157(호남동),35.14828344,126.9129872
부산,삼광사점,부산광역시 부산진구 초연로 6포레나부산초읍아파트상가 104호(초읍동),,
경기,용인죽전점,경기도 용인시 수지구 현암로 139동산프라자 1~2층(죽전동),,
경기,안양석수2동점,경기도 안양시 만안구 안양로 497더파인타운A동 1층 102호(석수동),,
서울,동작남성점,서울특별시 동작구 사당로 243 동국빌딩 1층(사당동),,
서울,용마산역점,서울특별시 중랑구 면목로 250(면목동),37.57504052,127.0855301
경기,양주덕계점,"경기도 양주시 평화로 1435, 1층(덕계동)",37.81904095,127.0460107
경기,수내푸른마을점,"경기도 성남시 분당구 불정로 260장터조합상가 101호,102호,110호(수내동)",,
인천,인천시청역점,"인천광역시 남동구 구월로 80극동아파트상가 1층 1005,1006호(간석동)",,
서울,신당역점,서울특별시 중구 퇴계로86길 3-1(신당동),37.56542333,127.0198468
광주,광주운남점,광주광역시 광산구 하남대로 282 금강빌딩 1층(운남동),,
전남,해남터미널점,전라남도 해남군 해남읍 해남로 15(해리),,
부산,개금현대점,"부산광역시 부산진구 엄광로 27, 1층(개금동)",35.14832417,129.0191315
경기,원흥중앙점,경기도 고양시 덕양구 도래울로 103대영프라자 1층(도내동),,
인천,선학역점,인천광역시 연수구 학나래로46번길 22(선학동),37.4252574,126.6977545
서울,숭실대입구역점,서울특별시 동작구 상도로 362-1(상도동),37.49626155,126.9532581
경기,광주회덕점,경기도 광주시 이배재로 120 신주빌딩 1층(회덕동),,
경기,원종사거리점,경기도 부천시 원종로 33(원종동),37.52420133,126.8037997
경기,김포양곡점,경기도 김포시 양촌읍 양곡1로56번길 79(양곡리),37.65557712,126.6268763
경기,평택소사벌지구점,경기도 평택시 평남로 933 태성빌딩 1층 106호(비전동),,
경기,포천송우사거리점,경기도 포천시 소흘읍 솔모루로 64(송우리),37.82750408,127.1456719
전남,목포용당점,전라남도 목포시 동부로 2(용당동),34.80432909,126.3953668
전남,무안중앙점,전라남도 무안군 무안읍 불무로 25(성남리),34.98696419,126.4736222
경남,합천점,"경상남도 합천군 합천읍 동서로 95, 1층(합천리)",35.56667651,128.1628194
서울,이대점,서울특별시 서대문구 이화여대길 24(대현동),37.55789967,126.9459678
전북,익산모현점,"전라북도 익산시 고현로 90, 1층(모현동 1가)",35.94507756,126.9434205
서울,역촌역점,서울특별시 은평구 서오릉로 74(대조동),37.60706226,126.9224901
인천,굴포천역점,인천광역시 부평구 장제로 211 명지빌딩 1층(부평동),,
경기,평택아너스빌점,경기도 평택시 평택5로 94 브이타워 1층(비전동),,
인천,부평보건소점,인천광역시 부평구 부흥로 301-1(부평동),37.49868798,126.7254687
전북,정읍상동점,전라북도 정읍시 학산로 117-14(상동),35.55740989,126.8734142
서울,청구역점,서울특별시 중구 다산로 162약수빌딩 1층 101호(신당동),,
서울,남구로점,"서울특별시 구로구 디지털로31길 120한신휴플러스아파트 제2상가동 229,230호(구로동)",,
전남,광양창덕점,전라남도 광양시 광양읍 용강로 18(용강리),34.97130794,127.6088614
경기,시흥대야점,경기도 시흥시 비둘기공원7길 46월드타운 1층 108호(대야동),,
서울,연세대공학원점,서울특별시 서대문구 연세로50지하 1층(연세대학교 공학원 B187 C호)(창천동),,
인천,부평해물탕거리점,인천광역시 부평구 장제로 99벨라루체오피스텔 1층(부평동),,
인천,송도퍼스트파크점,인천광역시 연수구 컨벤시아대로230번길 42송도아라플라자 1층 105호(송도동),,
경기,화성사강점,경기도 화성시 송산면 사강로 193(사강리),37.21336888,126.7374117
경기,수원남문점,경기도 수원시 팔달구 정조로 756-1(팔달로3가),37.27552305,127.0168835
경기,평택힐스테이트점,경기도 평택시 세교6로 46 힐스테이트상가 1층(세교동),,
충북,청주금천점,충청북도 청주시 상당구 중고개로 334의화빌딩 1층 102호(금천동),,
전남,목포대성점,전라남도 목포시 양을로 56-1(산정동),34.8025449,126.3822165
강원,강릉시외버스터미널점,"강원도 강릉시 하슬라로 27 강릉시외버스터미널 10,11호(홍제동)",,
경기,옥정다올스퀘어점,경기도 양주시 옥정로 139 다올스퀘어 1층(옥정동),,
서울,장위점,서울특별시 성북구 장위로 56(장위동),37.61385891,127.0427871
경기,산성역점,"경기도 성남시 수정구 수정로 356, 1층(산성동)",37.45543095,127.1501354
충북,청주개신점,충청북도 청주시 서원구 경신로 31-1스타타워 1층(개신동),,
서울,신도림태영타운점,"서울특별시 구로구 새말로 89 태영빌딩 1층 106,107호(구로동)",,
서울,뚝섬역점,"서울특별시 성동구 상원길 38-1, 1층(성수동1가)",37.54739617,127.0487142
광주,전대상대점,광주광역시 북구 설죽로202번길 64(용봉동),35.17696891,126.9010053
경남,김해내동점,경상남도 김해시 내외중앙로 53 중앙프라자 107호(내동),,
전남,순천호수공원점,전라남도 순천시 왕지2길 4-39 왕원빌딩 1층(왕지동),,
경기,김포마산점,경기도 김포시 김포한강8로 158 서서타워 1층(마산동),,
서울,은평신사점,서울특별시 은평구 갈현로 44 영암빌딩 1층(신사동),,
서울,공덕SK리더스뷰점,서울특별시 마포구 백범로31길 8공덕SK리더스뷰 1-B105호(공덕동),,
인천,가좌봉화초점,인천광역시 서구 가정로 127(가좌동),37.49602397,126.6714239
경기,동탄프리미엄아울렛점,경기도 화성시 동탄기흥로257번가길 16(방교동),37.18208382,127.0917258
서울,황학사거리점,서울특별시 성동구 왕십리로 410센트라스아파트상가 아이동 1층 157호(상왕십리동),,
서울,중화역점,서울특별시 중랑구 동일로 806(중화동),37.60246042,127.079605
전북,전주대점,전라북도 전주시 완산구 백마산길 36월드빌 1층(효자동3가),,
인천,송도랜드마크시티점,인천광역시 연수구 랜드마크로 68랜드마크시티센트럴더샵 상업시설 69호(송도동),,
경기,수원터미널점,경기도 수원시 권선구 덕영대로1201번길 36웰스톤프라자 1층(권선동),,
경기,평택장당점,경기도 평택시 송탄로40번길 79-21(이충동),37.0516895,127.0570156
경기,안산그랑시티자이점,경기도 안산시 상록구 해양1로 199 P동 153호(사동),,
서울,서울만리점,서울특별시 중구 만리재로 175서울역센트럴자이아파트상가 1층(만리동2가),,
대구,대구메트로센타점,대구광역시 중구 달구벌대로 지하2100메트로센타 C104호(덕산동),,
서울,구산역점,서울특별시 은평구 연서로 137 영진빌딩 1층(구산동),,
광주,광주대점,광주광역시 남구 효덕로 289(진월동),35.10922506,126.8964387
전남,목포역점,전라남도 목포시 수문로 14-2 (대안동),34.79181896,126.3844121
충북,충북혁신도시점,충청북도 음성군 맹동면 장성1길 16동인플라자 1층(동성리),,
서울,419사거리점,서울특별시 강북구 삼양로 510(수유동),37.64862629,127.0143318
경기,과천중앙점,경기도 과천시 별양상가2로 14 제일쇼핑 1층(별양동),,
서울,불광연신점,서울특별시 은평구 연서로 270-1(불광동),37.62042034,126.9247467
경기,부천강남시장점,경기도 부천시 옥산로 150(도당동),37.50702671,126.780461
경기,남한산성입구역점,경기도 성남시 중원구 산성대로 454(금광동),37.45210971,127.1605038
경기,부천원미사거리점,경기도 부천시 원미로124번길 6-16 영광빌딩 1층(원미동),,
경남,월영동아점,경상남도 창원시 마산합포구 월영남로 43동아1차아파트상가 1층 (월영동),,
경기,기흥삼성반도체점,경기도 화성시 삼성1로6길 27(반월동),37.22808159,127.0739103
서울,도봉역점,서울특별시 도봉구 도봉로 817(도봉동),37.67741777,127.0446376
대전,충남대점,대전광역시 유성구 궁동로18번길 31(궁동),36.36288723,127.3491599
경기,의왕역점,경기도 의왕시 부곡중앙로 7 남송빌딩 1층(삼동),,
서울,선릉역점,서울특별시 강남구 선릉로86길 16(대치동),37.50326221,127.0510214
서울,불광역점,서울특별시 은평구 통일로 745(대조동),37.6117332,126.9283841
서울,신길중앙점,서울특별시 영등포구 도신로 234(대신시장입구),37.51197779,126.91739
경기,야탑중앙점,경기도 성남시 매화로 46 은중빌딩 1층(야탑동),,
경기,의정부고산점,경기도 의정부시 월유로 13 지석프라자 1층(산곡동),,
전남,여수신기점,전라남도 여수시 새터로 64(신기동),34.76151731,127.6742958
서울,신정역점,서울특별시 양천구 오목로 146(신정동),37.52452495,126.8536124
경기,운정아이파크점,경기도 파주시 심학산로 384운정신도시 IPARK 상가 21호(동패동),,
서울,석관점,서울특별시 성북구 돌곶이로 27(석관동),37.60678374,127.0609783
대전,대전타임월드점,"대전광역시 서구 둔산로31번길 17, 1층(둔산동)",36.35250363,127.3772632
인천,인천백병원점,인천광역시 동구 샛골로210번길 9 황금프라자 1층(송림동),,
충북,청주가로수마을점,충청북도 청주시 흥덕구 서현북로 60 스카이빌딩 1층(가경동),,
서울,신림역점,서울특별시 관악구 신림로 321 동진빌딩 1층(신림동),,
광주,광주화정중앙점,광주광역시 서구 상무대로1081번길 1(화정동),35.1528377,126.8800091
충북,충북보은점,충청북도 보은군 보은읍 보은로 101(삼산리),36.48303986,127.7179127
서울,상계백병원점,서울특별시 노원구 동일로 1356상계주공4단지아파트상가동 112호(상계동),,
경기,송산역점,경기도 의정부시 충의로 55 (용현동),37.73676223,127.087199
경기,파주광탄점,경기도 파주시 광탄면 혜음로 1125(신산리),37.78164274,126.8471354
경기,수원화서사거리점,"경기도 수원시 팔달구 동말로 79, 1층(화서동)",37.27893808,127.0028698
서울,강서구청점,서울특별시 강서구 화곡로 326(화곡동),37.55280399,126.8508063
충북,충북대점,충청북도 청주시 서원구 1순환로672번길 6(사창동),36.63365276,127.4595201
경기,수원광교초점,경기도 수원시 영통구 대학로 101드림스퀘어 1층 103호(이의동),,
서울,애오개점,서울특별시 마포구 마포대로 195마포래미안푸르지오4단지상가 1층(아현동),,
서울,자양시장점,서울특별시 광진구 자양로15길 18 혜성빌딩 1층(자양동),,
강원,동해시청점,"강원도 동해시 대학로 20, 명동빌딩 1층(천곡동)",37.52234983,129.1132646
인천,송도e편한세상점,인천광역시 연수구 랜드마크로 113 e편한세상송도 상가 1층(송도동),,
경기,부천고점,경기도 부천시 성주로 88(송내동),37.47928499,126.7660292
서울,난곡우체국점,서울특별시 관악구 난곡로 268(신림동),37.47790461,126.9154972
경남,율하중앙점,경상남도 김해시 율하3로 42네오프라자1층 104호(율하동),,
서울,사당방배점,서울특별시 서초구 동작대로 44(방배동),37.48039505,126.9822107
서울,우림시장점,서울특별시 중랑구 용마산로 498(망우동),37.59550834,127.100332
서울,신응암시장점,서울특별시 은평구 응암로 243(응암로),37.59371128,126.917805
전북,군산수송중앙점,전라북도 군산시 월명로 244 군산수송프라자 1층(수송동),,
전남,무안오룡지구점,전라남도 무안군 일로읍 오룡중앙동로 65 오룡에듀포레푸르지오상가 1층(오룡리),,
경남,진주초전점,경상남도 진주시 초북로 54 효원빌딩 1층 104호(초전동),,
충북,청주옥산자이점,충청북도 청주시 흥덕구 옥산면 오송가락로 1065 흥덕파워프라자2 1층(가락리),,
서울,정릉시장점,서울특별시 성북구 보국문로 36(정릉동),37.60766848,127.01049
경기,경기광주도평점,경기도 광주시 초월읍 현산로 81(도평리),37.39485377,127.291076
서울,천호초교사거리점,서울특별시 강동구 구천면로 305 덕송빌딩 1층(천호동),,
대전,대전성모오거리점,대전광역시 중구 중교로 6 (대흥동),36.32408155,127.4207938
부산,센텀점,부산광역시 해운대구 센텀동로 123 센텀스타아파트B동상가 22호(재송동),,
전남,영암삼호점,전라남도 영암군 삼호읍 대불주거로 171(용앙리),34.75377436,126.4567269
서울,금천가산점,서울특별시 금천구 가산로 115(가산동),37.47588022,126.8927301
인천,인천작전초점,인천광역시 계양구 주부토로 473(계산동),37.53635587,126.7278132
강원,강릉포남점,강원도 강릉시 하평길 38 뉴센트럴빌딩 1층(포남동),,
경기,용인서천마을점,경기도 용인시 기흥구 서천로 121 원희캐슬 1층(서천동),,
인천,인천불로중앙점,인천광역시 서구 검단로768번1길 11-8(불로동),37.61263469,126.6857912
경기,신영통점,"경기도 화성시 영통로 59현대프라자 1층 105,106호(반월동)",,
인천,간석오거리역점,인천광역시 남동구 백범로 404 도시에창 1층(간석동),,
경기,안산다문화점,경기도 안산시 단원구 원곡로 49 (원곡동),37.33151929,126.7934248
서울,천호공원점,서울특별시 강동구 올림픽로 715아이앤유앤아이빌딩 1층 101호(천호동),,
강원,동해쇄운점,강원도 동해시 청운1길 48(쇄운동),37.48594132,129.1085082
서울,서울풍납점,서울특별시 송파구 토성로 59 선일빌딩 1층(풍납동),,
서울,서울시립대점,서울특별시 동대문구 전농로 222 씨티프라자 1층(전농동),,
경기,시흥거모점,경기도 시흥시 도일로124번길 3 유복빌딩 1층(거모동),,
경기,수원북문점,경기도 수원시 장안구 정조로 914 (영화동),37.28950936,127.0139873
서울,면목중앙점,서울특별시 중랑구 동일로 612 (면목동),37.58488343,127.0801266
대전,대전월평점,"대전광역시 서구 청사서로 44, 1층 (월평동)",36.36177991,127.3769067
인천,인천서운산업단지점,인천광역시 계양구 서운산단로3길 4SB TOWER 1층(서운동),,
전남,목포포미점,전라남도 목포시 용해지구로 11(용해동),34.81696201,126.398125
서울,정릉아리랑점,서울특별시 성북구 북악산로 850 (정릉동),37.59897431,127.0183911
충북,충주터미널점,충청북도 충주시 봉계1길 50 탄금빌딩 1층 (칠금동),,
