지역,매장명,주소,위도,경도
경기,김포금빛초점,"경기도 김포시 태장로 823,",37.6412667,126.6826282
광주,전대예대점,"광주광역시 북구 용주로30번길 63,",35.1824692,126.9045431
경남,불모산점,경상남도 창원시 성산구 창원대로,35.1932491,128.7175656
서울,잠실새내역점,"서울특별시 송파구 백제고분로7길 58,",37.5096939,127.0799408
전북,전주서일점,전라북도 전주시 완산구 서신로,35.8321786,127.1157928
서울,신자초사거리점,"서울특별시 광진구 뚝섬로 596,",37.53347,127.0883
서울,한남오거리점,"서울특별시 용산구 한남대로21길 33,",37.5341515,127.0063235
경기,수원오목천점,경기도 수원시 권선구 삼천병마로1597번길,,
인천,인천부평공고점,"인천광역시 부평구 갈월서로 46,",37.510466,126.7234872
경기,산본학원가점,"경기도 군포시 산본로 382,",37.3643744,126.9303902
경기,광명자이타워점,"경기도 광명시 새빛공원로 67,",37.4155824,126.8876092
서울,목동우성점,"서울특별시 양천구 목동남로4길 2,",37.5093139,126.8673772
서울,합정중앙점,"서울특별시 마포구 양화로 73,",37.5583347,126.9255789
경기,광명초사거리점,"경기도 광명시 오리로 948-1,",37.4782471,126.8585168
서울,서여의도점,"서울특별시 영등포구 국회대로72길 17,",37.5296402,126.920877
경기,시흥배곧타운점,"경기도 시흥시 배곧4로 32-28,",37.3781669,126.7259602
경기,평택성동초교점,"경기도 평택시 중앙로 101,",36.99072505,127.1189957
서울,서울역점,"서울특별시 용산구 한강대로 403,",37.5356461,126.9738539
경기,의정부녹양점,"경기도 의정부시 비우로 57,",37.7581252,127.0342493
서울,마천역점,"서울특별시 송파구 마천로57길 3,",37.495393,127.1533739
서울,당산중앙점,"서울특별시 영등포구 당산로 214,",37.5320286,126.9003117
경기,남양주마석역점,경기도 남양주시 화도읍 마석중앙로,37.652295,127.2992416
전북,정읍수성점,"전라북도 정읍시 수성2로 30,",35.581673,126.8549743
서울,금호사거리점,"서울특별시 성동구 독서당로 329,",37.55157,127.03233
서울,문정로데오점,"서울특별시 송파구 중대로12길 35,",37.4930848,127.1225384
충남,아산배미점,"충청남도 아산시 서부북로 974,",36.7948233,126.9467413
경기,어룡역점,"경기도 의정부시 용현로105번길 37,",37.7425521,127.0873259
서울,마곡역점,"서울특별시 강서구 공항대로 190,",37.5604431,126.8198414
서울,신월경창시장점,"서울특별시 양천구 월정로 53,",37.521146,126.8437367
서울,휘경주공점,"서울특별시 동대문구 사가정로25길 29,",37.580046,127.070602
충북,청주율량중앙점,충청북도 청주시 청원구 율량로,36.664213,127.49863
인천,인천검단초점,"인천광역시 서구 검단로623번길 13,",37.6106604,126.6676147
충남,보령점,"충청남도 보령시 중앙로 73,",36.3459621,126.5990151
서울,강서등촌점,"서울특별시 강서구 공항대로61길 22,",37.5519198,126.8659629
경기,안양충훈부점,경기도 안양시 만안구 충훈로,37.4029897,126.9029617
서울,수락중앙점,"서울특별시 노원구 동일로 1651,",37.6174983,127.0756444
경기,안산성포점,경기도 안산시 상록구 화랑로,37.3204168,126.8455468
서울,석촌호수점,"서울특별시 송파구 석촌호수로 188,",37.5080571,127.1029546
경기,수원천천푸르지오점,경기도 수원시 장안구 정자천로13번길,37.2950795,126.9792639
서울,오목교중앙점,"서울특별시 양천구 목동동로12길 45,",37.52296295,126.87664497754108
광주,광주동림삼익점,광주광역시 북구 유림로 168,35.1745625,126.8640143
부산,센텀재송점,"부산광역시 해운대구 해운대로76번길 44,",35.1906205,129.1170921
경기,수원연무시장점,경기도 수원시 장안구 연무로13번길,37.2940483,127.0273647
서울,신림역사거리점,"서울특별시 관악구 남부순환로 1617,",37.4828861,126.9200241
경기,안양남부시장점,경기도 안양시 만안구 안양로,37.3800422,126.9373724
경기,시흥하상점,"경기도 시흥시 연성로 86,",37.3907969,126.8136892
경기,시흥대야댓골점,"경기도 시흥시 복지로53번길 16,",37.4449238,126.7879701
경기,구리아름마을점,"경기도 구리시 동구릉로85번길 30,",37.6091901,127.1329081
충남,서산동문점,"충청남도 서산시 고운로 275-5,",36.7805858,126.4493476
서울,마곡유림점,"서울특별시 강서구 강서로 419,",37.5583814,126.8381831
경기,수원송죽점,경기도 수원시 장안구 송원로,37.3040063,127.0117348
서울,중계본동점,"서울특별시 노원구 중계로14길 29,",37.6504835,127.0830603
경기,파주주내삼거리점,경기도 파주시 파주읍 우계로,37.8348536,126.8169286
서울,건대입구역점,"서울특별시 광진구 아차산로 224,",37.5473613,127.1063934
서울,가재울북가좌초교점,"서울특별시 서대문구 거북골로 184,",37.5752246,126.9160865
서울,구로고척시장점,"서울특별시 구로구 경인로47길 107,",37.5043727,126.8634297
서울,대학로중앙점,"서울특별시 종로구 대학로 144,",37.5736536,127.0020522
인천,부평아이즈빌점,"인천광역시 부평구 마장로 489,",37.5234958,126.7048986
인천,계산중앙점,"인천광역시 계양구 경명대로 1138,",37.5471472,126.7074368
서울,논골사거리점,"서울특별시 성동구 행당로5길 2,",37.5560064,127.0243329
서울,양평역점,"서울특별시 영등포구 양산로 53,",37.5223831,126.9072236
서울,영등포역점,"서울특별시 영등포구 영중로 10-1,",37.5311849,126.9057521
인천,인천주안제일점,"인천광역시 미추홀구 제일로 36,",37.4589502,126.6729729
제주,제주노형점,"제주특별자치도 제주시 월랑로8길 1,1층",,
경기,평촌어바인퍼스트점,경기도 안양시 동안구 경수대로,37.3757866,126.9565301
부산,학장점,"부산광역시 사상구 대동로 103,",35.1375121,128.9772211
서울,은평역촌점,"서울특별시 은평구 갈현로 88,",37.6004701,126.9102787
서울,송파나루역점,"서울특별시 송파구 백제고분로 464,",37.5093859,127.0790844
충남,아산용연마을점,충청남도 아산시 배방읍 용연로,36.7835478,127.0939688
강원,동해천곡점,"강원도 동해시 천곡로 14,",37.5238377,129.1149865
서울,방이역점,서울특별시 송파구 마천로 23,37.507345,127.1289853
부산,망미점,"부산광역시 수영구 망미로30번길 38,",35.1701301,129.101951
서울,정릉뉴타운점,"서울특별시 성북구 정릉로 307,",37.6092586,126.9974291
경기,김포시청점,"경기도 김포시 돌문로 48,",37.6198173,126.7168534
충남,서산먹골점,"충청남도 서산시 율지18로 33,",36.77821,126.46481
강원,강릉송정점,강원도 강릉시 경강로2477번길 4(송정동),,
전남,강진터미널점,전라남도 강진군 강진읍 중앙로,34.6400515,126.7696438
대전,대전법동점,"대전광역시 대덕구 동춘당로 181,",36.3676112,127.431763
서울,동대문종합시장점,"서울특별시 종로구 종로 266,",37.5703819,127.0077721
전남,목포연산점,"전라남도 목포시 원산중앙로 107,",34.80752,126.374709
서울,서초우면점,"서울특별시 서초구 태봉로 70,",37.4645575,127.02562943669963
경기,안양수촌마을점,경기도 안양시 동안구 관평로305번길,37.4035299,126.9559621
인천,인천루원중앙점,"인천광역시 서구 가정로 415,",37.5098929,126.6724561
경기,킨텍스원시티점,경기도 고양시 일산동구 월드고양로,37.6610626,126.7483256
서울,명동중앙우체국점,"서울특별시 중구 명동8나길 51,",37.5612835,126.9831326
경기,동두천점,"경기도 동두천시 중앙로 277-1,",37.8904823,127.0519412
서울,마포도화점,"서울특별시 마포구 삼개로 19,",37.5403879,126.9470261
서울,상일고덕점,"서울특별시 강동구 상일로 55,",37.553051,127.1723493
서울,시흥한울중점,서울특별시 금천구 독산로 178,37.4688411,126.9023043
경기,안산이동점,경기도 안산시 상록구 도매시장로,37.3129485,126.8623258
서울,구파발역점,"서울특별시 은평구 진관2로 29-21,",37.63576585,126.9193944968631
강원,원주혁신도시점,"강원도 원주시 혁신로 53,",37.3352163,127.9786962
경기,의정부경의교차로점,"경기도 의정부시 경의로 107,",37.7329269,127.0416059
서울,장안동사거리점,"서울특별시 동대문구 장한로 165,",37.5687297,127.0694493
경기,화서파크푸르지오점,경기도 수원시 장안구 대평로,37.3003516,126.9901028
전남,여수웅천점,전라남도 여수시 예울마루로 41(웅천동),,
경남,창원법원점,경상남도 창원시 성산구 창이대로692번길,35.2221031,128.69845
서울,논현중앙점,"서울특별시 서초구 강남대로 523,",37.5186959,127.0186668
경기,능곡삼거리점,경기도 고양시 덕양구 토당로,37.6245396,126.8173315
대전,대전신탄진점,"대전광역시 대덕구 대덕대로 1555,",36.44949,127.41959830303183
서울,명지전문대점,"서울특별시 서대문구 가좌로 146,",37.5779832,126.9305161
경기,안산선부중앙점,경기도 안산시 단원구 달미로,37.3389669,126.8136975
경기,일산국립암센터점,경기도 고양시 일산동구 일산로330번길,37.6660873,126.7865044
전남,전남함평점,전라남도 함평군 함평읍 영수길,35.0629329,126.5199987
충남,태안점,충청남도 태안군 태안읍 동문2길,36.7488849,126.3032845
경기,화성시청점,경기도 화성시 남양읍 시청로,37.2015184,126.8249767
서울,강남구청역점,"서울특별시 강남구 학동로 342,",37.516757549999994,127.04090770901192
광주,광주대인점,"광주광역시 동구 제봉로 221,",35.1396754,126.9226206
경기,김포신곡점,경기도 김포시 고촌읍 수기로,,
대전,대전송촌점,"대전광역시 대덕구 송촌북로16번길 57,",36.3643847,127.4385661
경기,안산초지중앙점,경기도 안산시 단원구 원포공원1로,37.3014787,126.8128666
서울,올림픽공원북문점,"서울특별시 강동구 성안로 9,",37.5290105,127.131279
인천,용남시장점,"인천광역시 미추홀구 인주대로 264,",37.4567994,126.6486701
전북,익산배산점,"전라북도 익산시 선화로3길 31-13,",35.9521813,126.9382655
전북,전북장계점,전라북도 장수군 장계면 한들로,35.731459,127.5887328
서울,종암사거리점,"서울특별시 성북구 종암로27길 13,",37.6026436,127.0314322
강원,강릉주문진점,강원도 강릉시 주문진읍 주문로,,
서울,강서세무서점,"서울특별시 강서구 공항대로 103,",37.5604431,126.8198414
서울,공릉중앙점,서울특별시 노원구 공릉로 137(공릉동),,
서울,양재시민의숲점,"서울특별시 서초구 동산로 3,",37.471246,127.0437755
경기,운정힐스테이트점,"경기도 파주시 교하로 100,",37.7524601,126.7479834
인천,인천청학점,"인천광역시 연수구 청학로 10,",37.4283343,126.6634702
충북,청주오창중앙점,충청북도 청주시 청원구 오창읍,36.74238405,127.45450231417072
경기,하남학암점,"경기도 하남시 위례학암로 17,",37.4878508,127.1588204
전남,순천용당점,"전라남도 순천시 삼산로 101,",34.9821966,127.5023797
서울,신도림크라운빌점,"서울특별시 구로구 경인로63길 11,",37.5090987,126.8849794
경기,의정부가능SK점,"경기도 의정부시 신촌로 19,",37.7502549,127.0384178
제주,제주표선점,제주특별자치도 서귀포시 표선면 표선동서로,,
서울,하월곡동점,"서울특별시 성북구 오패산로3길 3,",37.6068009,127.0344276
서울,항동지식산업센터점,"서울특별시 구로구 부광로 88,",37.4771887,126.81682448650265
부산,온천천점,"부산광역시 동래구 안남로 108,",35.1939898,129.0994377
서울,강남중앙점,"서울특별시 서초구 서초대로77길 35,",37.50081395,127.02527014999998
경기,경기광주쌍령점,"경기도 광주시 경충대로1422번길 10,",37.398603,127.2793674
